Shutting down thread pool...
Starting thread pool with 1 slots...

weka.classifiers.meta.MultiSearch
=================================
Options: -E ACC -search "weka.core.setupgenerator.MathParameter -property classifier.ridge -min -12.0 -max -2.0 -step 1.0 -base 10.0 -expression pow(BASE,I)" -search "weka.core.setupgenerator.MathParameter -property classifier.maxIts -min 1.0 -max 15.0 -step 1.0 -base 10.0 -expression I" -sample-size 100.0 -log-file C:\Users\Su\Desktop\log.txt -initial-folds 10 -subsequent-folds 10 -num-slots 1 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1
77.63021018051178
77.63021018051161
77.63021018051055
77.63021018050046
77.6302101803986
77.63021017937673
77.6302101691626
77.63021006701548
77.63020904554972
77.63019883119566
77.63009671792139
78.08110483865765
78.08110483865754
78.08110483865667
78.08110483864854
78.08110483856657
78.0811048377497
78.08110482958097
78.08110474789285
78.08110393101329
78.08109576224268
78.0810140768013
78.30813508879545
78.3081350887954
78.30813508879456
78.30813508878595
78.30813508869848
78.30813508782316
78.30813507907934
78.30813499163855
78.30813411723312
78.30812537319834
78.30803793540439
78.8051157064292
78.80511570642909
78.80511570642821
78.80511570641886
78.80511570632673
78.80511570540273
78.80511569616394
78.8051156037811
78.80511467995116
78.80510544166553
78.8050130611296
80.043025327062
80.04302532706195
80.0430253270611
80.04302532705046
80.04302532694594
80.04302532590302
80.04302531547684
80.04302521120867
80.04302416853206
80.0430137417899
80.04290947692242
85.69852164440634
85.69852164440623
85.6985216444049
85.69852164439118
85.69852164425176
85.69852164285932
85.69852162893662
85.69852148970556
85.69852009740048
85.69850617436413
85.69836694591692



Mean absolute error:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
0.1551388220982305
0.1551388220982307
0.15513882209823424
0.1551388220982724
0.15513882209863689
0.1551388221022789
0.15513882213872204
0.15513882250314162
0.15513882614732724
0.15513886258801257
0.1551392268771998
0.1551133317040098
0.15511333170401034
0.1551133317040157
0.15511333170406624
0.15511333170456765
0.1551133317095885
0.1551133317598065
0.1551133322619726
0.15511333728362323
0.15511338749992237
0.15511388963805495
0.1551806207573744
0.15518062075737443
0.1551806207573769
0.15518062075740408
0.1551806207576793
0.15518062076039915
0.1551806207876121
0.1551806210597062
0.1551806237806483
0.15518065098932216
0.15518092300051467
0.15523842278807343
0.15523842278807318
0.15523842278807626
0.1552384227881035
0.15523842278837596
0.15523842279110367
0.1552384228184022
0.15523842309136282
0.15523842582097389
0.15523845311626028
0.15523872598800276
0.15424836832078348
0.15424836832078412
0.15424836832078714
0.15424836832082245
0.1542483683211727
0.15424836832467287
0.15424836835966688
0.15424836870961897
0.15424837220912446
0.1542484072043958
0.15424875717763253
0.15573057910810076
0.15573057910810084
0.15573057910810437
0.15573057910813953
0.15573057910848337
0.15573057911194607
0.15573057914656255
0.15573057949271557
0.1557305829542454
0.15573061756948683
0.1557309637150767
0.1551956336953739
0.15519563369537426
0.15519563369537862
0.15519563369542097
0.155195633695851
0.15519563370016143
0.15519563374326234
0.15519563417424992
0.15519563848413553
0.15519568158241856
0.15519611250746618
0.15503005282190707
0.15503005282190707
0.1550300528219114
0.15503005282194635
0.15503005282230675
0.15503005282590063
0.15503005286186852
0.15503005322151645
0.1550300568179913
0.15503009278171923
0.15503045231696924
0.15564553018636665
0.15564553018636706
0.15564553018636954
0.15564553018639635
0.1556455301866441
0.1556455301891248
0.15564553021393088
0.15564553046197657
0.15564553294246072
0.15564555774725553
0.1556458057910254
0.1552696125530803
0.15526961255308058
0.15526961255308422
0.15526961255311475
0.15526961255341837
0.15526961255642704
0.15526961258654512
0.15526961288767593
0.155269615898991
0.1552696460112398
0.1552699470425856
0.15489867896802154
0.15489867896802204
0.1548986789680278
0.15489867896808707
0.154898678968702
0.1548986789748105
0.15489867903592755
0.15489867964707596
0.15489868575857862
0.1548987468736141
0.15489935802523522
0.1565135457995887
0.15651354579958926
0.15651354579959265
0.1565135457996366
0.1565135458000617
0.1565135458043143
0.1565135458468191
0.15651354627187133
0.15651355052240273
0.1565135930277318
0.1565140180816154
0.15627526017591625
0.15627526017591664
0.15627526017592241
0.15627526017597834
0.15627526017653423
0.15627526018207893
0.15627526023755378
0.15627526079229465
0.15627526633970432
0.15627532181374096
0.1562758765518028
0.164992801144206
0.16499280114420636
0.1649928011442115
0.16499280114426895
0.16499280114482695
0.16499280115040707
0.16499280120618945
0.16499280176403983
0.16499280734253752
0.1649928631274838
0.16499342097627107
0.20638619300543712
0.20638619300543723
0.20638619300543934
0.20638619300546232
0.2063861930056658
0.2063861930077166
0.20638619302821865
0.20638619323323534
0.20638619528341492
0.2063862157852109
0.20638642080367606



Root absolute error:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
47.23971367010865
47.23971367010872
47.23971367010979
47.23971367012142
47.2397136702324
47.239713671341384
47.239713682438314
47.23971379340394
47.239714903057106
47.23972599923225
47.239836925154364
47.231951854542196
47.23195185454236
47.23195185454399
47.231951854559384
47.231951854712065
47.231951856240904
47.23195187153227
47.23195202444166
47.231953553532406
47.23196884437684
47.23212174525158
47.252441346283106
47.25244134628312
47.25244134628387
47.252441346292144
47.252441346375946
47.25244134720414
47.25244135549048
47.252441438343034
47.25244226686889
47.25245055189996
47.25253337920699
47.270042043148294
47.270042043148216
47.270042043149154
47.270042043157446
47.270042043240416
47.270042044071
47.27004205238339
47.2700421354998
47.27004296666536
47.270051278069914
47.27013436741409
46.96857082582156
46.96857082582176
46.968570825822674
46.968570825833424
46.96857082594008
46.96857082700588
46.96857083766154
46.968570944221824
46.968572009819944
46.96858266586706
46.96868923258757
47.41990345968209
47.41990345968211
47.41990345968319
47.41990345969389
47.4199034597986
47.419903460852986
47.41990347139369
47.41990357679716
47.41990463083171
47.41991517115986
47.42002057236331
47.25701278032425
47.25701278032437
47.25701278032569
47.257012780338584
47.25701278046953
47.25701278178206
47.25701279490627
47.257012926141826
47.257014238500396
47.25702736191156
47.257158578428395
47.20659346589329
47.20659346589329
47.20659346589461
47.20659346590525
47.20659346601499
47.206593467109336
47.20659347806154
47.2065935875742
47.20659468269946
47.206605633641246
47.20671511199125
47.394006094623286
47.394006094623414
47.39400609462416
47.394006094632324
47.39400609470776
47.39400609546314
47.39400610301659
47.394006178546405
47.39400693385291
47.3940144869037
47.394090016139444
47.27953931500092
47.279539315001
47.27953931500211
47.279539315011405
47.279539315103854
47.27953931602
47.27953932519094
47.27953941688516
47.27954033382947
47.27954950299805
47.27964116693096
47.16659017621148
47.166590176211635
47.16659017621339
47.16659017623144
47.16659017641868
47.16659017827872
47.16659019688883
47.166590382983294
47.166592243933586
47.16661085343918
47.166796948880666
47.65831652624323
47.658316526243404
47.658316526244434
47.65831652625782
47.65831652638725
47.658316527682175
47.65831654062487
47.65831667005312
47.65831796433835
47.65833090719525
47.65846033594484
47.585758642396065
47.585758642396186
47.58575864239794
47.58575864241497
47.58575864258424
47.5857586442726
47.58575866116467
47.58575883008306
47.58576051926724
47.58577741109078
47.58594632862444
50.24024662728419
50.2402466272843
50.24024662728587
50.24024662730336
50.24024662747327
50.24024662917242
50.24024664615813
50.24024681602336
50.24024851467384
50.24026550116924
50.24043536591764
62.84451906478562
62.84451906478565
62.84451906478629
62.84451906479329
62.84451906485525
62.844519065479716
62.84451907172259
62.8445191341501
62.844519758429016
62.84452600121826
62.84458842926472



Combined = (1-abs(CC)) + RRSE + RAE:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN



Accuracy:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.63326881125757
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.61944265216457
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58718161428088
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.58564537438167
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57950041478477
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.57796417488555
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.5748916950871
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.56413801579255
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.55184809659876
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.43509386425784
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.37364426828894
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
87.34291947030448
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
86.84671398285556
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615
84.25661351276615



Kappa:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5903054979345329
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5907138595823096
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5895374399571921
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5898650148462462
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5885855492192866
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5899404377187051
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5888373721382354
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5885923268951537
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5899104410375513
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5887239922449071
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.5856550336313936
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.584417999790932
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5795458197539208
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5729568147801399
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322
0.5448537087882322



Best performance:
Performance (-2, 1): 84.25661351276615 (ACC)

Result of Step 1: -12, 11

=== Initial space - End ===

Center is on border of space.

Final result:-12, 11
Classifier: weka.classifiers.functions.Logistic -R 1.0E-12 -M 11
Shutting down thread pool...
Shutting down thread pool...
Starting thread pool with 1 slots...

weka.classifiers.meta.MultiSearch
=================================
Options: -E ACC -search "weka.core.setupgenerator.MathParameter -property classifier.ridge -min -12.0 -max -2.0 -step 1.0 -base 10.0 -expression pow(BASE,I)" -search "weka.core.setupgenerator.MathParameter -property classifier.maxIts -min 1.0 -max 15.0 -step 1.0 -base 10.0 -expression I" -sample-size 100.0 -log-file C:\Users\Su\Desktop\log.txt -initial-folds 10 -subsequent-folds 10 -num-slots 1 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1

Step 1:


=== Initial space - Start ===
Determining best values with 10-fold CV in space:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0

Performance (-12, 1): 84.30423694964206 (ACC): cached=false
Performance (-11, 1): 84.30423694964206 (ACC): cached=false
Performance (-10, 1): 84.30423694964206 (ACC): cached=false
Performance (-9, 1): 84.30423694964206 (ACC): cached=false
Performance (-8, 1): 84.30423694964206 (ACC): cached=false
Performance (-7, 1): 84.30423694964206 (ACC): cached=false
Performance (-6, 1): 84.30423694964206 (ACC): cached=false
Performance (-5, 1): 84.30423694964206 (ACC): cached=false
Performance (-4, 1): 84.30423694964206 (ACC): cached=false
Performance (-3, 1): 84.30423694964206 (ACC): cached=false
Performance (-2, 1): 84.30423694964206 (ACC): cached=false
Performance (-12, 2): 87.01416413187083 (ACC): cached=false
Performance (-11, 2): 87.01416413187083 (ACC): cached=false
Performance (-10, 2): 87.01416413187083 (ACC): cached=false
Performance (-9, 2): 87.01416413187083 (ACC): cached=false
Performance (-8, 2): 87.01416413187083 (ACC): cached=false
Performance (-7, 2): 87.01416413187083 (ACC): cached=false
Performance (-6, 2): 87.01416413187083 (ACC): cached=false
